student_id,subject_id,grade,semester,year,curriculum
08ecef8b63958a754caeea9c0ace709f,13016240,C+,1,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016344,C,1,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016384,C+,1,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13006009,B,2,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016226,C+,2,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016228,B,2,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016230,B,2,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016294,B+,2,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016385,C,2,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016386,C,2,2563,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,1006511,,1,2564,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,1006512,,1,2564,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13006301,,1,2564,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016243,,1,2564,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016291,,1,2564,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016346,,1,2564,Software Engineering (International program)
08ecef8b63958a754caeea9c0ace709f,13016400,,1,2564,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006208,A,0,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006007,B,1,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006107,D+,1,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006108,C+,1,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006301,C+,1,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016235,C,1,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016236,D+,1,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006209,B+,2,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006302,C+,2,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016105,B,2,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016204,C,2,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016205,C+,2,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016209,C,2,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016210,D,2,2561,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006006,C+,1,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006210,B,1,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006407,B,1,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016207,C+,1,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016208,B,1,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016212,C,1,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016213,D+,1,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016249,C+,1,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006008,B+,2,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006211,C+,2,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016214,D+,2,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016215,C+,2,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016237,C,2,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016241,B+,2,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016242,C,2,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016248,S,2,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016004,S,3,2562,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016216,C+,1,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016219,C,1,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016220,B+,1,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016223,C,1,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016240,B,1,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016344,C+,1,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016384,C,1,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13006009,A,2,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016226,B,2,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016228,B,2,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016230,B+,2,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016294,C+,2,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016385,B,2,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016386,D+,2,2563,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,1006505,,1,2564,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,1006511,,1,2564,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,1006522,,1,2564,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016243,,1,2564,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016291,,1,2564,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016346,,1,2564,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,13016400,,1,2564,Software Engineering (International program)
9a1fb0eb47750505e39c6f2f7e9e8543,90593002,,1,2564,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006208,A,0,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006209,A,0,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006007,A,1,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006107,B+,1,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006108,B+,1,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006301,B+,1,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016235,A,1,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016236,B+,1,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006008,A,2,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006302,A,2,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016105,A,2,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016204,A,2,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016205,B+,2,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016209,A,2,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016210,A,2,2561,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006006,A,1,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006210,A,1,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006407,A,1,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016207,B+,1,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016208,B+,1,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016212,B+,1,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016213,A,1,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016249,A,1,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006009,A,2,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13006211,A,2,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016214,A,2,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016215,A,2,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016237,A,2,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016239,A,2,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016241,B,2,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016242,A,2,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016248,S,2,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016004,S,3,2562,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016216,A,1,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016219,B+,1,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016220,A,1,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016223,B+,1,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016240,A,1,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016344,A,1,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016384,A,1,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016394,A,1,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016005,S,2,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016226,B+,2,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016228,A,2,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016230,A,2,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016294,A,2,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016385,A,2,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016386,A,2,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016395,A,2,2563,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,1526105,,1,2564,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016243,,1,2564,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016291,,1,2564,Software Engineering (International program)
bcb2d82ddfc40a700ae05f468609aca7,13016400,,1,2564,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006007,D+,1,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006107,C+,1,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006108,C+,1,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006208,B+,1,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006301,C,1,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016235,B,1,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016236,B,1,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006008,C,2,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006209,B,2,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006302,B,2,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016105,B,2,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016204,C+,2,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016205,C+,2,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016209,B,2,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016210,C,2,2561,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006006,C,1,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006210,B+,1,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006407,B,1,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016207,B,1,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016208,B+,1,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016212,B+,1,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016213,C,1,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016249,B+,1,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006009,A,2,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006211,B,2,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016214,B,2,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016215,B+,2,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016237,C+,2,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016239,C+,2,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016241,A,2,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016242,C,2,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016248,S,2,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016004,S,3,2562,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016216,B,1,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016219,C,1,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016220,B+,1,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016223,B,1,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016240,C+,1,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016344,C+,1,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016364,B+,1,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016394,C+,1,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13006401,A,2,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016005,S,2,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016226,B,2,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016228,B+,2,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016230,B,2,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016294,B+,2,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016395,C+,2,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016396,C+,2,2563,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,1006512,,1,2564,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,1526105,,1,2564,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016243,,1,2564,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016291,,1,2564,Software Engineering (International program)
2668932071612b9398a650feee0ec0d7,13016400,,1,2564,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006208,A,0,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006209,A,0,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006007,B,1,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006107,C,1,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006108,B,1,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006301,C+,1,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016235,C+,1,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016236,B+,1,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006008,C+,2,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006302,B,2,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016105,B,2,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016204,A,2,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016205,A,2,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016209,C,2,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016210,C,2,2561,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006006,B,1,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006210,B,1,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006407,C+,1,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016207,C+,1,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016208,B,1,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016212,C,1,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016213,C+,1,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016249,C+,1,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006009,A,2,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006211,A,2,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016214,C,2,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016215,C+,2,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016237,C,2,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016239,C,2,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016241,A,2,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016242,A,2,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016248,S,2,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016004,S,3,2562,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016216,B,1,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016219,C,1,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016220,B,1,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016223,C+,1,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016240,B,1,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016344,C,1,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016389,B,1,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13006401,B,2,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016226,B,2,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016228,B,2,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016230,B,2,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016294,B,2,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016390,B,2,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016391,C,2,2563,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,1006512,,1,2564,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016243,,1,2564,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016291,,1,2564,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016346,,1,2564,Software Engineering (International program)
fe515d76b13ec9cde63ca81b95f75ef9,13016400,,1,2564,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006208,A,0,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006209,A,0,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006007,A,1,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006107,D+,1,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006108,A,1,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006301,B+,1,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016235,B+,1,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016236,A,1,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006008,B,2,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006302,B+,2,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016105,B,2,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016204,B+,2,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016205,B+,2,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016209,B+,2,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016210,B,2,2561,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006006,D+,1,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006210,B,1,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016207,B,1,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016208,B+,1,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016212,C,1,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016213,C,1,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016249,C,1,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006009,B+,2,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006211,B,2,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016214,B,2,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016215,C+,2,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016237,C,2,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016239,C,2,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016241,B,2,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016242,C+,2,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016248,S,2,2562,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016216,B+,1,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016219,C,1,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016220,B,1,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016223,C,1,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016240,C+,1,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016344,C+,1,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016389,A,1,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006401,D,2,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016226,D+,2,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016228,B+,2,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016230,B,2,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016294,B+,2,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016390,C+,2,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016391,B,2,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016004,S,3,2563,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,1006510,,1,2564,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13006407,,1,2564,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016243,,1,2564,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016291,,1,2564,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016346,,1,2564,Software Engineering (International program)
9d750e0d268a47e42e3a5802e17c339f,13016400,,1,2564,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006007,A,1,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006107,C,1,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006108,B,1,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006208,A,1,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006301,C,1,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016235,C+,1,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016236,D+,1,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006008,B+,2,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006209,B+,2,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006302,B+,2,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016105,B,2,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016204,B+,2,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016205,B,2,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016209,A,2,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016210,C+,2,2561,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006006,B+,1,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006210,B,1,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006407,C+,1,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016207,B+,1,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016208,B+,1,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016212,B+,1,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016213,C+,1,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016249,B+,1,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006009,A,2,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13006211,A,2,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016214,A,2,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016215,B+,2,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016237,A,2,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016239,B,2,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016241,B+,2,2562,Software Engineering (International program)
3956ee742f6c3ef2115c3745a6157ebb,13016242,B+,2,2562,Software Engineering (International program)
